Date,ASJO,AXVI,DAX,SPX,N225,NKVI.OS,STOXX50E,VIX,VDAX,V2TX
1995-01-11,1808.300048828125,,2061.760009765625,461.6600036621094,19548.470703125,,,0.12149999618530272,,
1995-01-12,1810.9000244140625,,2059.679931640625,461.6400146484375,19410.009765625,,,0.12829999923706056,,
1995-01-13,1806.5,,2064.139892578125,465.9700012207031,19331.169921875,,,0.11100000381469728,,
1995-01-16,1827.800048828125,,2088.25,469.3800048828125,,,,0.11140000343322753,,
1995-01-17,1829.5,,2081.389892578125,470.0499877929687,19241.3203125,,,0.11789999961853027,,
1995-01-18,1838.199951171875,,2085.6201171875,469.7099914550781,19223.310546875,,,0.1156999969482422,,
1995-01-19,1844.0999755859375,,2079.60009765625,466.9500122070313,19075.740234375,,,0.11859999656677246,,
1995-01-20,1827.0,,2050.860107421875,464.7799987792969,18840.220703125,,,0.12149999618530272,,
1995-01-23,1810.699951171875,,2013.030029296875,465.8200073242187,17785.490234375,,,0.12789999961853027,,
1995-01-24,1813.4000244140625,,2027.6700439453125,465.8599853515625,18060.73046875,,,0.11939999580383301,,
1995-01-25,1802.199951171875,,2026.969970703125,467.44000244140625,18159.48046875,,,0.11460000038146972,,
1995-01-26,,,2040.7900390625,468.3200073242187,18070.83984375,,,0.1125,,
1995-01-27,1814.800048828125,,2030.56005859375,470.3900146484375,18104.349609375,,,0.1125,,
1995-01-30,1810.699951171875,,2026.6800537109375,468.510009765625,18752.880859375,,,0.12260000228881836,,
1995-01-31,1784.699951171875,,2024.8199462890625,470.4200134277344,18649.8203125,,,0.11960000038146973,,
1995-02-01,1789.699951171875,,2047.43994140625,470.3999938964844,18739.470703125,,,0.11729999542236329,,
1995-02-02,1814.4000244140625,,2038.4599609375,472.7900085449219,18604.30078125,,,0.11130000114440917,,
1995-02-03,1805.4000244140625,,2077.93994140625,478.6499938964844,18538.970703125,,,0.10979999542236328,,
1995-02-06,1821.4000244140625,,2085.080078125,481.1400146484375,18667.23046875,,,0.11220000267028808,,
1995-02-07,1803.699951171875,,2093.010009765625,480.80999755859375,18500.55078125,,,0.11170000076293944,,
1995-02-08,1782.300048828125,,2087.780029296875,481.19000244140625,18290.25,,,0.11420000076293943,,
1995-02-09,1792.5999755859375,,2117.800048828125,480.19000244140625,18099.55078125,,,0.11630000114440918,,
1995-02-10,1805.0999755859375,,2127.56005859375,481.4599914550781,18291.349609375,,,0.11279999732971191,,
1995-02-13,1805.5999755859375,,2118.9599609375,481.6499938964844,18313.859375,,,0.1140999984741211,,
1995-02-14,1793.5999755859375,,2128.330078125,482.5499877929687,18138.470703125,,,0.11430000305175779,,
1995-02-15,1802.4000244140625,,2135.489990234375,484.5400085449219,17991.0,,,0.11520000457763672,,
1995-02-16,1821.300048828125,,2112.06005859375,485.2200012207031,17780.58984375,,,0.11609999656677246,,
1995-02-17,1817.0999755859375,,2119.2900390625,481.9700012207031,18020.509765625,,,0.11710000038146973,,
1995-02-20,1813.5999755859375,,2101.97998046875,,17956.48046875,,,,,
1995-02-21,1817.4000244140625,,2101.820068359375,482.7200012207031,18096.25,,,0.12050000190734864,,
1995-02-22,1841.199951171875,,2096.260009765625,485.0700073242187,18106.650390625,,,0.11390000343322754,,
1995-02-23,1855.4000244140625,,2126.43994140625,486.9100036621094,17830.01953125,,,0.11149999618530272,,
1995-02-24,1872.199951171875,,2117.590087890625,488.1099853515625,17472.939453125,,,0.1084000015258789,,
1995-02-27,1853.800048828125,,2106.050048828125,483.80999755859375,16808.69921875,,,0.12510000228881835,,
1995-02-28,1881.0999755859375,,2097.85009765625,487.3900146484375,17053.4296875,,,0.1175,,
1995-03-01,1878.0999755859375,,2127.2099609375,485.6499938964844,16618.7109375,,,0.11649999618530271,,
1995-03-02,1876.9000244140625,,2116.639892578125,485.1300048828125,16963.1796875,,,0.12020000457763672,,
1995-03-03,1862.5,,2094.159912109375,485.4200134277344,17039.619140625,,,0.11449999809265136,,
1995-03-06,1851.0999755859375,,2069.949951171875,485.6300048828125,17040.720703125,,,0.12170000076293944,,
1995-03-07,1850.4000244140625,,2041.260009765625,482.1199951171875,16955.279296875,,,0.1422000026702881,,
1995-03-08,1840.800048828125,,2029.3800048828125,483.1400146484375,16621.310546875,,,0.1372000026702881,,
1995-03-09,1835.199951171875,,1989.199951171875,483.1600036621094,16763.080078125,,,0.13359999656677246,,
1995-03-10,1827.0999755859375,,2008.8499755859375,489.5700073242187,16358.3798828125,,,0.12380000114440919,,
1995-03-13,1843.300048828125,,1974.1400146484375,490.0499877929687,16477.640625,,,0.12149999618530272,,
1995-03-14,1843.5999755859375,,2022.5,492.8900146484375,16245.8203125,,,0.12100000381469728,,
1995-03-15,1863.4000244140625,,1995.219970703125,491.8800048828125,16666.830078125,,,0.12420000076293944,,
1995-03-16,1868.199951171875,,2016.1500244140625,495.4100036621094,16355.6796875,,,0.11949999809265137,,
1995-03-17,1880.0,,1979.52001953125,495.5199890136719,16251.23046875,,,0.11800000190734863,,
1995-03-20,1864.0,,1984.989990234375,496.1400146484375,16129.9599609375,,,0.11340000152587891,,
1995-03-21,1874.5,,1984.1500244140625,495.0700073242187,,,,0.11529999732971191,,
1995-03-22,1852.0999755859375,,1978.0699462890625,495.6700134277344,15904.849609375,,,0.11289999961853027,,
1995-03-23,1851.300048828125,,1935.0799560546875,495.9500122070313,15813.41015625,,,0.11430000305175779,,
1995-03-24,1857.5,,1935.8699951171875,500.9700012207031,15749.76953125,,,0.111899995803833,,
1995-03-27,1869.699951171875,,1928.8199462890625,503.2000122070313,16096.25,,,0.11829999923706057,,
1995-03-28,1861.300048828125,,1911.699951171875,503.8999938964844,16681.73046875,,,0.11329999923706056,,
1995-03-29,1855.4000244140625,,1918.8499755859375,503.1199951171875,16460.73046875,,,0.12510000228881835,,
1995-03-30,1847.199951171875,,1949.760009765625,502.2200012207031,16512.220703125,,,0.12619999885559083,,
1995-03-31,1867.0999755859375,,1914.68994140625,500.7099914550781,16139.9501953125,,,0.1336999988555908,,
1995-04-03,1859.0999755859375,,1934.9599609375,501.8500061035156,15381.2900390625,,,0.135,,
1995-04-04,1896.300048828125,,1965.6800537109375,505.239990234375,15630.5302734375,,,0.12619999885559083,,
1995-04-05,1940.9000244140625,,1972.5899658203125,505.5700073242187,15882.490234375,,,0.12960000038146974,,
1995-04-06,1939.0999755859375,,1976.52001953125,506.0799865722656,15815.8701171875,,,0.128100004196167,,
1995-04-07,1943.5999755859375,,1978.7099609375,506.4200134277344,15719.5,,,0.12850000381469728,,
1995-04-10,1943.4000244140625,,1980.81005859375,507.010009765625,16163.08984375,,,0.12789999961853027,,
1995-04-11,1953.699951171875,,1979.260009765625,505.5299987792969,16268.8798828125,,,0.12729999542236328,,
1995-04-12,1971.5999755859375,,1991.0799560546875,507.1700134277344,16344.919921875,,,0.12039999961853028,,
1995-04-13,1980.5999755859375,,1982.989990234375,509.2300109863281,16438.7890625,,,0.11479999542236329,,
1995-04-14,,,,,16047.8896484375,,,,,
1995-04-17,,,,506.1300048828125,16304.150390625,,,0.12329999923706056,,
1995-04-18,2000.199951171875,,1954.6199951171875,505.3699951171875,16225.1103515625,,,0.12960000038146974,,
1995-04-19,1999.5,,1943.8800048828125,504.9200134277344,16376.080078125,,,0.1309000015258789,,
1995-04-20,1984.0,,1955.3299560546875,505.2900085449219,16643.060546875,,,0.12100000381469728,,
1995-04-21,1957.9000244140625,,1987.699951171875,508.489990234375,16968.240234375,,,0.11859999656677246,,
1995-04-24,1955.0999755859375,,1978.969970703125,512.8900146484375,16804.05078125,,,0.11920000076293943,,
1995-04-25,,,2007.5699462890625,512.0999755859375,16910.5390625,,,0.12409999847412109,,
1995-04-26,1965.199951171875,,2028.52001953125,512.6599731445312,16826.490234375,,,0.12279999732971192,,
1995-04-27,1989.0,,2024.25,513.5499877929688,16883.990234375,,,0.1193000030517578,,
1995-04-28,2006.5,,2017.949951171875,514.7100219726562,16806.75,,,0.1175,,
1995-05-01,1997.4000244140625,,,514.260009765625,16811.4609375,,,0.12140000343322754,,
1995-05-02,1983.300048828125,,2036.469970703125,514.8599853515625,17088.66015625,,,0.11880000114440918,,
1995-05-03,1995.800048828125,,2037.989990234375,520.47998046875,,,,0.116899995803833,,
1995-05-04,2024.5,,2034.1500244140625,520.5399780273438,,,,0.12640000343322755,,
1995-05-05,2024.4000244140625,,2021.219970703125,520.1199951171875,,,,0.120600004196167,,
1995-05-08,2025.300048828125,,2030.6500244140625,523.9600219726562,17103.689453125,,,0.12220000267028809,,
1995-05-09,2037.5999755859375,,2050.659912109375,523.5599975585938,16958.220703125,,,0.1275,,
1995-05-10,2016.199951171875,,2064.409912109375,524.3599853515625,16826.490234375,,,0.13079999923706057,,
1995-05-11,1997.0999755859375,,2086.409912109375,524.3699951171875,16461.73046875,,,0.12979999542236328,,
1995-05-12,1999.0,,2102.39990234375,525.5499877929688,16420.759765625,,,0.1184000015258789,,
1995-05-15,2009.5,,2092.0,527.739990234375,16609.69921875,,,0.12380000114440919,,
1995-05-16,2004.699951171875,,2109.360107421875,528.1900024414062,16388.900390625,,,0.12199999809265137,,
1995-05-17,2002.9000244140625,,2088.989990234375,527.0700073242188,16471.349609375,,,0.12359999656677247,,
1995-05-18,1981.0999755859375,,2083.800048828125,519.5800170898438,16312.5595703125,,,0.13130000114440918,,
1995-05-19,1957.0999755859375,,2064.419921875,519.1900024414062,16140.849609375,,,0.128100004196167,,
1995-05-22,1971.0999755859375,,2096.8701171875,523.6500244140625,15789.1201171875,,,0.11680000305175779,,
1995-05-23,1997.300048828125,,2083.550048828125,528.5900268554688,15916.150390625,,,0.11550000190734863,,
1995-05-24,2001.0999755859375,,2105.8798828125,528.6099853515625,15970.75,,,0.11260000228881836,,
1995-05-25,2008.9000244140625,,,528.5900268554688,15579.4404296875,,,0.11630000114440918,,
1995-05-26,1985.699951171875,,2065.7099609375,523.6500244140625,15694.25,,,0.12199999809265137,,
1995-05-29,1976.0999755859375,,2069.260009765625,,15574.0302734375,,,,,
1995-05-30,1983.300048828125,,2081.4599609375,523.5800170898438,15762.9697265625,,,0.12520000457763672,,
1995-05-31,1981.4000244140625,,2099.949951171875,533.4000244140625,15436.7900390625,,,0.12850000381469728,,
1995-06-01,1983.199951171875,,2119.239990234375,533.489990234375,15594.5703125,,,0.12210000038146973,,
1995-06-02,1968.9000244140625,,2132.719970703125,532.510009765625,15849.1298828125,,,0.12979999542236328,,
1995-06-05,1976.4000244140625,,,535.5999755859375,15897.3203125,,,0.13449999809265137,,
1995-06-06,1986.199951171875,,2154.169921875,535.5499877929688,15660.990234375,,,0.13,,
1995-06-07,1982.0999755859375,,2136.719970703125,533.1300048828125,15679.6201171875,,,0.1284000015258789,,
1995-06-08,1964.199951171875,,2137.2099609375,532.3499755859375,15442.2998046875,,,0.12890000343322755,,
1995-06-09,1951.0,,2107.159912109375,527.9400024414062,15044.1796875,,,0.12760000228881835,,
1995-06-12,,,2127.7900390625,530.8800048828125,14813.4599609375,,,0.11909999847412109,,
1995-06-13,1945.699951171875,,2124.25,536.0499877929688,14599.6796875,,,0.11289999961853027,,
1995-06-14,1933.699951171875,,2124.840087890625,536.469970703125,14660.490234375,,,0.11289999961853027,,
1995-06-15,1928.300048828125,,,537.1199951171875,14867.259765625,,,0.11229999542236328,,
1995-06-16,1940.199951171875,,2125.06005859375,539.8300170898438,14703.169921875,,,0.1075,,
1995-06-19,1938.699951171875,,2154.1298828125,545.219970703125,14700.0595703125,,,0.11210000038146972,,
1995-06-20,1934.0,,2140.360107421875,544.97998046875,14665.7001953125,,,0.1115999984741211,,
1995-06-21,1939.5999755859375,,2144.8798828125,543.97998046875,14951.2099609375,,,0.1131999969482422,,
1995-06-22,1954.300048828125,,2162.389892578125,551.0700073242188,14926.3701171875,,,0.114399995803833,,
1995-06-23,1992.4000244140625,,2138.219970703125,549.7100219726562,15265.1796875,,,0.11119999885559081,,
1995-06-26,1999.300048828125,,2137.360107421875,544.1300048828125,15145.3603515625,,,0.11800000190734863,,
1995-06-27,1991.9000244140625,,2128.989990234375,542.4299926757812,14759.0498046875,,,0.12369999885559083,,
1995-06-28,2000.5,,2091.300048828125,544.72998046875,14618.0703125,,,0.11739999771118165,,
1995-06-29,1999.199951171875,,2094.679931640625,543.8699951171875,14507.169921875,,,0.11590000152587891,,
1995-06-30,1981.0,,2089.0400390625,544.75,14517.400390625,,,0.11380000114440918,,
1995-07-03,1970.0999755859375,,2099.679931640625,547.0900268554688,14485.41015625,,,0.1156999969482422,,
1995-07-04,1980.0,,2110.1298828125,,14755.740234375,,,,,
1995-07-05,1990.5,,2117.6298828125,547.260009765625,14830.4404296875,,,0.12100000381469728,,
1995-07-06,1989.0999755859375,,2111.35009765625,553.989990234375,15256.8896484375,,,0.11520000457763672,,
1995-07-07,2014.4000244140625,,2163.3701171875,556.3699951171875,16213.080078125,,,0.11770000457763671,,
1995-07-10,2048.699951171875,,2184.389892578125,557.1900024414062,16242.66015625,,,0.12189999580383301,,
1995-07-11,2059.89990234375,,2194.14990234375,554.780029296875,16588.189453125,,,0.1225,,
1995-07-12,2063.10009765625,,2200.320068359375,560.8900146484375,16605.740234375,,,0.123100004196167,,
1995-07-13,2089.0,,2193.719970703125,561.0,16505.669921875,,,0.125600004196167,,
1995-07-14,2081.10009765625,,2191.25,559.8900146484375,16517.69921875,,,0.12079999923706057,,
1995-07-17,2070.699951171875,,2201.360107421875,562.719970703125,16842.470703125,,,0.12260000228881836,,
1995-07-18,2078.0,,2183.7099609375,558.4600219726562,16574.349609375,,,0.1268000030517578,,
1995-07-19,2058.0,,2195.31005859375,550.97998046875,16422.439453125,,,0.13489999771118164,,
1995-07-20,2045.300048828125,,2183.52001953125,553.5399780273438,16453.419921875,,,0.12779999732971192,,
1995-07-21,2092.5,,2196.5400390625,553.6199951171875,16589.08984375,,,0.12369999885559083,,
1995-07-24,2090.800048828125,,2232.02001953125,556.6300048828125,16591.5,,,0.12550000190734864,,
1995-07-25,2087.5,,2232.22998046875,561.0999755859375,16148.400390625,,,0.12770000457763672,,
1995-07-26,2104.0,,2237.72998046875,561.6099853515625,16387.25,,,0.1318000030517578,,
1995-07-27,2088.0,,2239.360107421875,565.219970703125,16625.189453125,,,0.1318000030517578,,
1995-07-28,2087.800048828125,,2217.909912109375,562.9299926757812,16649.44921875,,,0.1318000030517578,,
1995-07-31,2083.300048828125,,2222.510009765625,562.0599975585938,16677.529296875,,,0.13489999771118164,,
1995-08-01,2087.60009765625,,2211.260009765625,559.6400146484375,16358.5703125,,,0.135600004196167,,
1995-08-02,2107.0,,2249.60009765625,558.7999877929688,16720.75,,,0.1365999984741211,,
1995-08-03,2108.199951171875,,2234.860107421875,558.75,16893.7109375,,,0.1377999973297119,,
1995-08-04,2119.89990234375,,2236.679931640625,558.9400024414062,16741.19921875,,,0.13210000038146974,,
1995-08-07,2118.699951171875,,2244.56005859375,560.030029296875,16615.4609375,,,0.13100000381469729,,
1995-08-08,2112.89990234375,,2236.889892578125,560.3900146484375,16838.970703125,,,0.130600004196167,,
1995-08-09,2116.5,,2222.280029296875,559.7100219726562,16789.330078125,,,0.1275,,
1995-08-10,2105.60009765625,,2236.719970703125,557.4500122070312,16728.970703125,,,0.13,,
1995-08-11,2094.699951171875,,2228.43994140625,555.1099853515625,16792.33984375,,,0.12899999618530272,,
1995-08-14,2083.60009765625,,2211.030029296875,559.739990234375,16916.5703125,,,0.13239999771118163,,
1995-08-15,2098.89990234375,,2236.72998046875,558.5700073242188,17452.720703125,,,0.12350000381469728,,
1995-08-16,2089.800048828125,,2251.639892578125,559.969970703125,18158.73046875,,,0.12449999809265137,,
1995-08-17,2075.199951171875,,2253.929931640625,559.0399780273438,18149.69921875,,,0.12130000114440918,,
1995-08-18,2064.199951171875,,2265.860107421875,559.2100219726562,18032.490234375,,,0.12029999732971192,,
1995-08-21,2071.199951171875,,2269.60009765625,558.1099853515625,17871.05078125,,,0.13420000076293945,,
1995-08-22,2067.5,,2258.969970703125,559.52001953125,17877.76953125,,,0.12600000381469728,,
1995-08-23,2063.60009765625,,2262.659912109375,557.1400146484375,17731.98046875,,,0.13170000076293945,,
1995-08-24,2074.199951171875,,2253.909912109375,557.4600219726562,17921.990234375,,,0.12939999580383302,,
1995-08-25,2078.699951171875,,2257.340087890625,560.0999755859375,17770.6796875,,,0.12329999923706056,,
1995-08-28,2090.0,,2240.31005859375,559.0499877929688,17847.2890625,,,0.12479999542236328,,
1995-08-29,2087.10009765625,,2230.27001953125,560.0,18135.16015625,,,0.12649999618530272,,
1995-08-30,2094.89990234375,,2251.300048828125,560.9199829101562,17983.859375,,,0.12029999732971192,,
1995-08-31,2094.300048828125,,2234.22998046875,561.8800048828125,18117.220703125,,,0.11520000457763672,,
1995-09-01,2094.39990234375,,2242.760009765625,563.8400268554688,18120.73046875,,,0.11289999961853027,,
1995-09-04,2084.0,,2263.080078125,,17748.51953125,,,,,
1995-09-05,2083.89990234375,,2266.570068359375,569.1699829101562,17794.0390625,,,0.11649999618530271,,
1995-09-06,2107.800048828125,,2266.3701171875,570.1699829101562,17620.380859375,,,0.11649999618530271,,
1995-09-07,2101.89990234375,,2269.010009765625,570.2899780273438,17621.1796875,,,0.11850000381469729,,
1995-09-08,2098.5,,2266.77001953125,572.6799926757812,18279.55078125,,,0.1115999984741211,,
1995-09-11,2103.0,,2268.260009765625,573.9099731445312,18486.109375,,,0.11510000228881836,,
1995-09-12,2104.39990234375,,2266.070068359375,576.510009765625,18472.169921875,,,0.11460000038146972,,
1995-09-13,2121.699951171875,,2300.719970703125,578.77001953125,18614.259765625,,,0.11350000381469728,,
1995-09-14,2109.699951171875,,2300.2900390625,583.6099853515625,18758.55078125,,,0.11100000381469728,,
1995-09-15,2124.10009765625,,2305.580078125,583.3499755859375,,,,0.11579999923706057,,
1995-09-18,2123.60009765625,,2289.489990234375,582.77001953125,18319.16015625,,,0.1234000015258789,,
1995-09-19,2121.39990234375,,2306.659912109375,584.2000122070312,18474.380859375,,,0.12670000076293944,,
1995-09-20,2120.0,,2294.14990234375,586.77001953125,18198.640625,,,0.12350000381469728,,
1995-09-21,2105.800048828125,,2275.719970703125,583.0,18034.7890625,,,0.125,,
1995-09-22,2096.300048828125,,2204.43994140625,581.72998046875,17713.9296875,,,0.12460000038146973,,
1995-09-25,2088.10009765625,,2212.969970703125,581.8099975585938,17566.4296875,,,0.13220000267028809,,
1995-09-26,2085.60009765625,,2232.02001953125,581.4099731445312,17921.98046875,,,0.12899999618530272,,
1995-09-27,2083.699951171875,,2190.89990234375,581.0399780273438,18262.4296875,,,0.12899999618530272,,
1995-09-28,2075.10009765625,,2184.239990234375,585.8699951171875,18022.859375,,,0.12460000038146973,,
1995-09-29,2091.300048828125,,2201.27001953125,584.4099731445312,17913.060546875,,,0.12739999771118163,,
1995-10-02,2094.300048828125,,2197.010009765625,581.719970703125,17739.83984375,,,0.13949999809265137,,
1995-10-03,2088.39990234375,,,582.3400268554688,18142.990234375,,,0.145,,
1995-10-04,2059.89990234375,,2211.60009765625,581.469970703125,18145.080078125,,,0.14859999656677247,,
1995-10-05,2059.300048828125,,2191.5400390625,582.6300048828125,18220.41015625,,,0.15739999771118163,,
1995-10-06,2054.10009765625,,2176.35009765625,582.489990234375,18506.279296875,,,0.1397999954223633,,
1995-10-09,2047.199951171875,,2157.409912109375,578.3699951171875,18176.26953125,,,0.14850000381469727,,
1995-10-10,2018.199951171875,,2137.010009765625,577.52001953125,,,,0.14970000267028807,,
1995-10-11,2024.199951171875,,2153.56005859375,579.4600219726562,17891.189453125,,,0.1456999969482422,,
1995-10-12,2033.699951171875,,2159.72998046875,583.0999755859375,17971.400390625,,,0.14239999771118164,,
1995-10-13,2055.5,,2206.110107421875,584.5,17880.830078125,,,0.13670000076293942,,
1995-10-16,2067.0,,2193.85009765625,583.030029296875,18016.439453125,,,0.14619999885559082,,
1995-10-17,2064.89990234375,,2185.52001953125,586.780029296875,17916.599609375,,,0.1402999973297119,,
1995-10-18,2067.10009765625,,2197.570068359375,587.4400024414062,17895.970703125,,,0.14050000190734863,,
1995-10-19,2068.39990234375,,2176.090087890625,590.6500244140625,17955.359375,,,0.13550000190734862,,
1995-10-20,2062.39990234375,,2148.1201171875,587.4600219726562,18157.330078125,,,0.13460000038146971,,
1995-10-23,2044.9000244140625,,2116.860107421875,585.0599975585938,18156.240234375,,,0.14170000076293943,,
1995-10-24,2037.699951171875,,2114.8798828125,586.5399780273438,18014.25,,,0.1385000038146973,,
1995-10-25,2048.39990234375,,2140.739990234375,582.469970703125,17970.810546875,,,0.14489999771118164,,
1995-10-26,2043.300048828125,,2142.739990234375,576.719970703125,17726.6796875,,,0.1559000015258789,,
1995-10-27,2024.4000244140625,,2112.010009765625,579.7000122070312,17337.189453125,,,0.1463000011444092,,
1995-10-30,2024.0,,2149.7099609375,583.25,17509.169921875,,,0.14260000228881836,,
1995-10-31,2029.699951171875,,2165.760009765625,581.5,17654.640625,,,0.13829999923706057,,
1995-11-01,2010.5999755859375,,2182.110107421875,584.219970703125,17474.490234375,,,0.1340999984741211,,
1995-11-02,2013.4000244140625,,2180.489990234375,589.719970703125,18028.80078125,,,0.13189999580383302,,
1995-11-03,2046.5,,2169.68994140625,590.5700073242188,,,,0.12260000228881836,,
1995-11-06,2062.199951171875,,2168.570068359375,588.4600219726562,18036.970703125,,,0.12739999771118163,,
1995-11-07,2065.39990234375,,2174.27001953125,586.3200073242188,18021.220703125,,,0.13050000190734865,,
1995-11-08,2065.39990234375,,2184.050048828125,591.7100219726562,17863.2890625,,,0.12159999847412109,,
1995-11-09,2085.5,,2182.469970703125,593.260009765625,17821.0390625,,,0.12460000038146973,,
1995-11-10,2078.699951171875,,2174.780029296875,592.719970703125,17843.560546875,,,0.12970000267028808,,
1995-11-13,2074.199951171875,,2195.14990234375,592.2999877929688,17789.4609375,,,0.13199999809265137,,
1995-11-14,2077.5,,2197.340087890625,589.2899780273438,17802.509765625,,,0.13380000114440918,,
1995-11-15,2062.89990234375,,2196.639892578125,593.9600219726562,17682.740234375,,,0.12949999809265136,,
1995-11-16,2059.5,,2202.5,597.3400268554688,17939.51953125,,,0.12569999694824222,,
1995-11-17,2072.0,,2196.590087890625,600.0700073242188,18151.16015625,,,0.12489999771118164,,
1995-11-20,2078.300048828125,,2204.010009765625,596.8499755859375,18383.8203125,,,0.12369999885559083,,
1995-11-21,2092.89990234375,,2201.89990234375,600.239990234375,18384.3203125,,,0.11739999771118165,,
1995-11-22,2101.300048828125,,2194.530029296875,598.4000244140625,18239.83984375,,,0.118100004196167,,
1995-11-23,2105.10009765625,,2197.260009765625,,,,,,,
1995-11-24,2106.0,,2210.919921875,599.969970703125,18215.23046875,,,0.11869999885559082,,
1995-11-27,2112.800048828125,,2247.969970703125,601.3200073242188,18543.140625,,,0.1243000030517578,,
1995-11-28,2110.10009765625,,2242.909912109375,606.4500122070312,18688.419921875,,,0.1156999969482422,,
1995-11-29,2115.0,,2249.75,607.6400146484375,18533.98046875,,,0.11649999618530271,,
1995-11-30,2113.199951171875,,2254.949951171875,605.3699951171875,18744.419921875,,,0.11579999923706057,,
1995-12-01,2119.10009765625,,2266.56005859375,606.97998046875,18833.099609375,,,0.11109999656677245,,
1995-12-04,2160.800048828125,,2261.080078125,613.6799926757812,18897.369140625,,,0.10659999847412109,,
1995-12-05,2160.89990234375,,2269.340087890625,617.6799926757812,18879.529296875,,,0.11649999618530271,,
1995-12-06,2155.39990234375,,2274.93994140625,620.1799926757812,19067.859375,,,0.12699999809265136,,
1995-12-07,2155.5,,2260.6201171875,616.1699829101562,19412.3203125,,,0.12739999771118163,,
1995-12-08,2142.699951171875,,2277.699951171875,617.47998046875,19286.970703125,,,0.11119999885559081,,
1995-12-11,2161.5,,2280.389892578125,619.52001953125,19226.779296875,,,0.11060000419616699,,
1995-12-12,2171.199951171875,,2278.639892578125,618.780029296875,19312.76953125,,,0.10630000114440918,,
1995-12-13,2182.10009765625,,2283.260009765625,621.6900024414062,19283.48046875,,,0.10359999656677246,,
1995-12-14,2179.699951171875,,2286.2099609375,616.9199829101562,19499.30078125,,,0.1106999969482422,,
1995-12-15,2176.5,,2283.840087890625,616.3400268554688,19346.55078125,,,0.114399995803833,,
1995-12-18,2162.60009765625,,2240.239990234375,606.8099975585938,19311.080078125,,,0.14550000190734863,,
1995-12-19,2137.300048828125,,2241.429931640625,611.9299926757812,19140.490234375,,,0.1315999984741211,,
1995-12-20,2154.5,,2268.070068359375,605.9400024414062,19448.58984375,,,0.12199999809265137,,
1995-12-21,2157.199951171875,,2268.35009765625,610.489990234375,19653.25,,,0.10770000457763672,,
1995-12-22,2160.199951171875,,2280.81005859375,611.9500122070312,19744.419921875,,,0.11510000228881836,,
1995-12-25,,,,,19775.41015625,,,,,
1995-12-26,,,,614.2999877929688,19904.720703125,,,0.11489999771118165,,
1995-12-27,2154.5,,2280.43994140625,614.530029296875,20011.759765625,,,0.11979999542236328,,
1995-12-28,2153.199951171875,,2273.89990234375,614.1199951171875,19873.130859375,,,0.1225,,
1995-12-29,2154.89990234375,,2260.68994140625,615.9299926757812,19868.150390625,,,0.12520000457763672,,
1996-01-02,2178.60009765625,,2307.699951171875,620.72998046875,,,,0.12189999580383301,,
1996-01-03,2210.10009765625,,2326.179931640625,621.3200073242188,,,,0.12100000381469728,,
1996-01-04,2208.60009765625,,2332.81005859375,617.7000122070312,20618.0,,,0.1377999973297119,,
1996-01-05,2209.800048828125,,2315.659912109375,616.7100219726562,20669.029296875,,,0.13579999923706057,,
1996-01-08,2221.60009765625,,2336.760009765625,618.4600219726562,20563.580078125,,,0.13109999656677246,,
1996-01-09,2209.300048828125,,2351.469970703125,609.4500122070312,20652.080078125,,,0.15210000038146973,,
1996-01-10,2184.39990234375,,2340.31005859375,598.47998046875,20612.3203125,,,0.16399999618530273,,
1996-01-11,2194.10009765625,,2330.97998046875,602.6900024414062,20377.919921875,,,0.146899995803833,,
1996-01-12,2183.5,,2353.889892578125,601.8099975585938,20287.419921875,,,0.14229999542236327,,
1996-01-15,2177.39990234375,,2361.3798828125,599.8200073242188,,,,0.14989999771118165,,
1996-01-16,2189.0,,2379.429931640625,608.4400024414062,20567.0703125,,,0.1409000015258789,,
1996-01-17,2193.800048828125,,2375.6298828125,606.3699951171875,20570.259765625,,,0.1425,,
1996-01-18,2193.10009765625,,2389.6201171875,608.239990234375,20370.0390625,,,0.13579999923706057,,
1996-01-19,2189.199951171875,,2400.580078125,611.8300170898438,20365.759765625,,,0.12699999809265136,,
1996-01-22,2202.10009765625,,2391.739990234375,613.4000244140625,20196.529296875,,,0.13340000152587891,,
1996-01-23,2185.800048828125,,2393.1201171875,612.7899780273438,20080.919921875,,,0.135600004196167,,
1996-01-24,2174.300048828125,,2436.679931640625,619.9600219726562,20312.740234375,,,0.12539999961853027,,
1996-01-25,2193.199951171875,,2437.02001953125,617.030029296875,20414.689453125,,,0.12939999580383302,,
1996-01-26,,,2449.7099609375,621.6199951171875,20663.83984375,,,0.12,,
1996-01-29,2217.800048828125,,2437.699951171875,624.219970703125,20589.19921875,,,0.12189999580383301,,
1996-01-30,2205.39990234375,,2456.090087890625,630.1500244140625,20722.439453125,,,0.12420000076293944,,
1996-01-31,2227.800048828125,,2463.0,636.02001953125,20812.740234375,,,0.12529999732971192,,
1996-02-01,2224.39990234375,,2472.530029296875,638.4600219726562,20935.119140625,,,0.12649999618530272,,
1996-02-02,2231.39990234375,,2459.81005859375,635.8400268554688,20904.029296875,,,0.1322999954223633,,
1996-02-05,2210.5,,2416.840087890625,641.4299926757812,20653.380859375,,,0.13460000038146971,,
1996-02-06,2208.800048828125,,2437.97998046875,646.3300170898438,20751.150390625,,,0.1459000015258789,,
